,COUNTY,YEAR,MONTH,TMIN,TMAX,SNOW,SSP
697,Benton,2059,3,-5.925000190734863,4.715000152587891,482.7142333984375,ssp126
698,Benton,2059,11,-0.8250000476837158,7.684999942779541,295.44732666015625,ssp126
699,Benton,2059,12,-7.470000267028809,0.3100000023841858,33.06679153442383,ssp126
700,Benton,2060,1,-9.949999809265137,-0.5450000166893005,211.11285400390625,ssp126
701,Benton,2060,2,-7.755000114440918,1.5299999713897705,38.709110260009766,ssp126
702,Benton,2060,3,-5.960000038146973,4.045000076293945,412.9366455078125,ssp126
703,Benton,2060,11,-3.920000076293945,5.340000152587891,109.08843231201172,ssp126
704,Benton,2060,12,-13.484999656677246,-2.880000114440918,158.1023712158203,ssp126
705,Benton,2061,1,-13.300000190734863,-1.569999933242798,470.9917907714844,ssp126
706,Benton,2061,2,-4.204999923706055,4.274999618530273,232.356201171875,ssp126
707,Benton,2061,3,-2.510000228881836,8.055000305175781,2.3387396335601807,ssp126
708,Benton,2061,11,-1.2899999618530271,7.529999732971191,19.40067481994629,ssp126
709,Benton,2061,12,-6.730000019073486,0.3050000071525574,141.53189086914062,ssp126
710,Benton,2062,1,-7.215000152587891,1.2300000190734863,109.638916015625,ssp126
711,Benton,2062,2,-8.194999694824219,1.170000076293945,458.2834167480469,ssp126
712,Benton,2062,3,-0.0750000029802322,11.545000076293944,248.7294769287109,ssp126
713,Benton,2062,11,-2.740000009536743,5.809999942779541,286.7525939941406,ssp126
714,Benton,2062,12,-10.545000076293944,-2.494999885559082,465.2911376953125,ssp126
715,Benton,2063,1,-14.21500015258789,-4.199999809265137,218.29063415527344,ssp126
716,Benton,2063,2,-13.210000038146973,-0.7950000166893005,139.94253540039062,ssp126
717,Benton,2063,3,-2.505000114440918,8.170000076293945,334.33465576171875,ssp126
718,Benton,2063,11,-2.1449999809265137,6.454999923706055,241.7129821777344,ssp126
719,Benton,2063,12,-6.014999866485596,1.6200000047683716,226.4769744873047,ssp126
720,Benton,2064,1,-14.96500015258789,-4.869999885559082,79.80951690673828,ssp126
721,Benton,2064,2,-8.119999885559082,1.375,447.86029052734375,ssp126
722,Benton,2064,3,-2.8949999809265137,8.819999694824219,287.074462890625,ssp126
723,Benton,2064,11,-2.3299999237060547,7.840000152587891,148.31185913085938,ssp126
724,Benton,2064,12,-10.370000839233398,-2.179999828338623,419.4120788574219,ssp126
725,Benton,2065,1,-7.90500020980835,1.1299999952316284,92.96896362304688,ssp126
726,Benton,2065,2,-6.809999942779541,1.6200000047683716,135.2205810546875,ssp126
727,Benton,2065,3,-4.375,7.939999580383301,190.6195373535156,ssp126
728,Benton,2065,11,-0.6499999761581421,9.295000076293944,90.14077758789062,ssp126
729,Benton,2065,12,-6.855000019073486,1.1399999856948853,321.1642150878906,ssp126
730,Benton,2066,1,-13.739999771118164,-2.7950000762939453,81.3827133178711,ssp126
731,Benton,2066,2,-5.194999694824219,2.444999933242798,165.49766540527344,ssp126
732,Benton,2066,3,-1.0750000476837158,9.295000076293944,624.7088012695312,ssp126
733,Benton,2066,11,-0.1600000113248825,11.625,68.69166564941406,ssp126
734,Benton,2066,12,-8.405000686645508,-0.5149999856948853,190.38531494140625,ssp126
735,Benton,2067,1,-20.939998626708984,-8.609999656677246,301.6249694824219,ssp126
736,Benton,2067,2,-11.850000381469728,0.8149999976158142,337.65350341796875,ssp126
737,Benton,2067,3,-8.454999923706055,2.9600000381469727,201.6210174560547,ssp126
738,Benton,2067,11,-0.800000011920929,10.770000457763672,68.06157684326172,ssp126
739,Benton,2067,12,-9.635000228881836,-0.8400000333786011,90.68864440917967,ssp126
740,Benton,2068,1,-7.775000095367432,1.5099999904632568,109.8945770263672,ssp126
741,Benton,2068,2,-9.190000534057615,1.5800000429153442,140.73001098632812,ssp126
742,Benton,2068,3,-4.220000267028809,5.074999809265137,142.10043334960938,ssp126
743,Benton,2068,11,-1.924999952316284,8.5,157.7762451171875,ssp126
744,Benton,2068,12,-5.565000057220459,0.9199999570846558,85.99494934082031,ssp126
745,Benton,2069,1,-13.354999542236328,-3.694999933242798,88.91191101074219,ssp126
746,Benton,2069,2,-7.085000038146973,1.9449999332427976,176.34080505371094,ssp126
747,Benton,2069,3,-6.414999961853027,6.404999732971191,348.3924560546875,ssp126
748,Benton,2069,11,0.75,10.835000038146973,95.8171844482422,ssp126
749,Benton,2069,12,-9.505000114440918,-2.75,253.7999267578125,ssp126
750,Big Stone,2040,1,-10.904999732971191,-2.325000047683716,406.8919067382813,ssp126
751,Big Stone,2040,2,-13.829999923706056,-3.869999885559082,117.8774642944336,ssp126
752,Big Stone,2040,3,-3.115000009536743,6.894999980926514,128.27322387695312,ssp126
753,Big Stone,2040,11,-1.4100000858306885,8.725000381469727,2.780608654022217,ssp126
754,Big Stone,2040,12,-16.34000015258789,-5.550000190734863,213.57791137695312,ssp126
755,Big Stone,2041,1,-21.06999969482422,-10.274999618530272,287.67535400390625,ssp126
756,Big Stone,2041,2,-21.65999984741211,-5.239999771118164,172.8868408203125,ssp126
757,Big Stone,2041,3,-9.710000038146973,2.0,88.60398864746094,ssp126
758,Big Stone,2041,11,-5.505000114440918,1.0750000476837158,207.1075592041016,ssp126
759,Big Stone,2041,12,-10.56999969482422,-1.4249999523162842,102.46597290039062,ssp126
760,Big Stone,2042,1,-11.684999465942385,-1.825000047683716,527.8148193359375,ssp126
761,Big Stone,2042,2,-11.09000015258789,-0.7950000166893005,103.15054321289062,ssp126
762,Big Stone,2042,3,-6.029999732971191,6.994999885559082,383.2486572265625,ssp126
763,Big Stone,2042,11,-1.2549999952316284,12.984999656677246,11.373577117919922,ssp126
764,Big Stone,2042,12,-7.289999961853027,-0.449999988079071,143.09246826171875,ssp126
765,Big Stone,2043,1,-8.329999923706055,-1.4700000286102295,407.140869140625,ssp126
766,Big Stone,2043,2,-4.085000038146973,1.870000004768372,467.2256164550781,ssp126
767,Big Stone,2043,3,-5.199999809265137,5.114999771118164,84.26841735839844,ssp126
768,Big Stone,2043,11,-6.090000152587891,2.884999990463257,597.1048583984375,ssp126
769,Big Stone,2043,12,-2.7799999713897705,2.179999828338623,220.91017150878903,ssp126
770,Big Stone,2044,1,-13.484999656677246,-1.8200000524520876,96.25604248046876,ssp126
771,Big Stone,2044,2,-4.295000076293945,5.835000038146973,40.02956008911133,ssp126
772,Big Stone,2044,3,-4.760000228881836,4.349999904632568,229.88568115234372,ssp126
773,Big Stone,2044,11,-3.740000009536743,8.475000381469727,345.6297302246094,ssp126
774,Big Stone,2044,12,-10.024999618530272,-0.934999942779541,28.14339828491211,ssp126
775,Big Stone,2045,1,-3.695000171661377,1.555000066757202,193.03892517089844,ssp126
776,Big Stone,2045,2,-5.690000057220459,1.295000076293945,549.8458251953125,ssp126
777,Big Stone,2045,3,-5.654999732971191,5.015000343322754,206.224853515625,ssp126
778,Big Stone,2045,11,-0.5349999666213989,10.125,292.5738525390625,ssp126
779,Big Stone,2045,12,-7.350000381469727,-0.5900000333786011,359.6885681152344,ssp126
780,Big Stone,2046,1,-18.09000015258789,-5.105000019073486,205.5573272705078,ssp126
781,Big Stone,2046,2,-11.635000228881836,-0.8700000047683716,119.81884002685548,ssp126
782,Big Stone,2046,3,-3.635000228881836,6.014999866485596,293.20782470703125,ssp126
783,Big Stone,2046,11,-0.2750000059604645,10.635000228881836,218.89303588867188,ssp126
784,Big Stone,2046,12,-6.659999847412109,0.0700000002980232,170.92735290527344,ssp126
785,Big Stone,2047,1,-15.219999313354492,-4.569999694824219,287.35028076171875,ssp126
786,Big Stone,2047,2,-7.684999942779541,3.4800000190734863,48.65945816040039,ssp126
787,Big Stone,2047,3,-7.699999809265137,3.860000133514404,74.3436050415039,ssp126
788,Big Stone,2047,11,-5.385000228881836,5.409999847412109,39.79829406738281,ssp126
789,Big Stone,2047,12,-12.46500015258789,-2.4749999046325684,300.80975341796875,ssp126
790,Big Stone,2048,1,-20.915000915527344,-8.109999656677246,632.0771484375,ssp126
791,Big Stone,2048,2,-15.395000457763672,-4.460000038146973,152.91122436523438,ssp126
792,Big Stone,2048,3,-3.950000047683716,6.574999809265137,71.7478256225586,ssp126
793,Big Stone,2048,11,-4.244999885559082,6.855000019073486,106.39118957519533,ssp126
794,Big Stone,2048,12,-4.149999618530273,2.065000057220459,158.6795654296875,ssp126
795,Big Stone,2049,1,-10.809999465942385,-0.3849999904632568,256.563232421875,ssp126
796,Big Stone,2049,2,-17.110000610351562,-5.605000019073486,96.0665512084961,ssp126
797,Big Stone,2049,3,-4.434999942779541,8.319999694824219,59.35104751586914,ssp126
798,Big Stone,2049,11,-2.9549999237060547,9.225000381469728,286.6855163574219,ssp126
799,Big Stone,2049,12,-5.189999580383301,1.4800000190734863,52.43605041503906,ssp126
800,Big Stone,2050,1,-15.119999885559082,-5.944999694824219,225.89642333984372,ssp126
801,Big Stone,2050,2,-7.774999618530273,0.3299999833106994,275.8475952148437,ssp126
802,Big Stone,2050,3,-4.440000057220459,5.5,394.9058837890625,ssp126
803,Big Stone,2050,11,-3.865000009536743,8.559999465942383,450.3864135742188,ssp126
804,Big Stone,2050,12,-15.219999313354492,-3.0299999713897705,297.2042541503906,ssp126
805,Big Stone,2051,1,-12.684999465942385,-3.2100000381469727,179.54751586914062,ssp126
806,Big Stone,2051,2,-13.96500015258789,-3.1050000190734863,336.7622375488281,ssp126
807,Big Stone,2051,3,-3.4749999046325684,7.264999866485596,171.3350067138672,ssp126
808,Big Stone,2051,11,0.7300000190734863,13.845000267028809,29.0848445892334,ssp126
809,Big Stone,2051,12,-5.380000114440918,1.690000057220459,145.35772705078125,ssp126
810,Big Stone,2052,1,-16.299999237060547,-6.095000267028809,61.379859924316406,ssp126
811,Big Stone,2052,2,-6.230000019073486,1.704999923706055,687.59423828125,ssp126
812,Big Stone,2052,3,-6.784999847412109,3.569999933242798,138.53829956054688,ssp126
813,Big Stone,2052,11,-6.005000114440918,5.380000114440918,254.1199493408203,ssp126
814,Big Stone,2052,12,-10.154999732971191,-1.8499999046325684,441.2873840332031,ssp126
815,Big Stone,2053,1,-14.71500015258789,-3.860000133514404,212.88522338867188,ssp126
816,Big Stone,2053,2,-12.954999923706056,-0.4050000011920929,65.78972625732422,ssp126
817,Big Stone,2053,3,-0.7200000286102295,9.219999313354492,387.1678161621094,ssp126
818,Big Stone,2053,11,-0.3449999988079071,11.454999923706056,280.3125,ssp126
819,Big Stone,2053,12,-5.329999923706055,3.125,175.65538024902344,ssp126
820,Big Stone,2054,1,-5.880000114440918,0.3449999988079071,141.3995819091797,ssp126
821,Big Stone,2054,2,-7.260000228881836,0.4000000059604645,105.3925323486328,ssp126
822,Big Stone,2054,3,-8.244999885559082,1.2300000190734863,326.1321716308594,ssp126
823,Big Stone,2054,11,-7.25,3.8350000381469727,429.13330078125,ssp126
824,Big Stone,2054,12,-9.795000076293944,-0.3599999845027923,159.8963165283203,ssp126
825,Big Stone,2055,1,-14.895000457763672,-2.389999866485596,310.319091796875,ssp126
826,Big Stone,2055,2,-10.479999542236328,0.4600000083446502,105.52261352539062,ssp126
827,Big Stone,2055,3,-4.664999961853027,7.164999961853027,431.8597412109375,ssp126
828,Big Stone,2055,11,-6.204999923706055,2.054999828338623,139.42835998535156,ssp126
829,Big Stone,2055,12,-5.295000076293945,0.7599999904632568,162.94866943359375,ssp126
830,Big Stone,2056,1,-5.375,1.0199999809265137,158.1377410888672,ssp126
831,Big Stone,2056,2,-6.09499979019165,1.2149999141693115,59.01211166381836,ssp126
832,Big Stone,2056,3,-5.139999866485596,7.460000038146973,285.6567687988281,ssp126
833,Big Stone,2056,11,-2.934999942779541,6.965000152587891,94.133544921875,ssp126
834,Big Stone,2056,12,-5.650000095367432,1.1100000143051147,201.66790771484372,ssp126
835,Big Stone,2057,1,-8.125,0.6949999928474426,237.18284606933597,ssp126
836,Big Stone,2057,2,-8.834999084472656,-0.6950000524520874,128.27500915527344,ssp126
837,Big Stone,2057,3,-2.934999942779541,13.030000686645508,272.2179870605469,ssp126
838,Big Stone,2057,11,-2.740000009536743,7.210000038146973,50.95854949951172,ssp126
839,Big Stone,2057,12,-8.434999465942383,0.1000000014901161,188.3477783203125,ssp126
840,Big Stone,2058,1,-9.80500030517578,-2.325000047683716,103.70624542236328,ssp126
841,Big Stone,2058,2,-13.8149995803833,-3.194999933242798,118.96949005126952,ssp126
842,Big Stone,2058,3,-12.024999618530272,1.559999942779541,13.423635482788086,ssp126
843,Big Stone,2058,11,-2.884999990463257,6.974999904632568,225.24642944335935,ssp126
844,Big Stone,2058,12,-3.744999885559082,2.619999885559082,58.853981018066406,ssp126
845,Big Stone,2059,1,-13.190000534057615,-3.5199999809265137,153.20455932617188,ssp126
846,Big Stone,2059,2,-14.510000228881836,-2.1100001335144043,81.94839477539062,ssp126
847,Big Stone,2059,3,-5.965000152587891,4.460000038146973,536.9872436523438,ssp126
848,Big Stone,2059,11,-1.8450000286102293,7.125,255.23529052734372,ssp126
849,Big Stone,2059,12,-9.164999961853027,-0.4800000190734863,65.1956558227539,ssp126
850,Big Stone,2060,1,-11.110000610351562,-1.430000066757202,206.9187164306641,ssp126
851,Big Stone,2060,2,-7.779999732971191,0.9149999618530272,22.46942901611328,ssp126
852,Big Stone,2060,3,-5.985000133514404,3.7200000286102295,878.1832885742188,ssp126
853,Big Stone,2060,11,-4.800000190734863,4.985000133514404,147.00701904296875,ssp126
854,Big Stone,2060,12,-13.610000610351562,-2.869999885559082,110.6869888305664,ssp126
855,Big Stone,2061,1,-13.815000534057615,-1.9600000381469729,325.6527709960937,ssp126
856,Big Stone,2061,2,-3.694999933242798,4.505000114440918,169.97689819335938,ssp126
857,Big Stone,2061,3,-3.255000114440918,6.829999923706055,18.44686508178711,ssp126
858,Big Stone,2061,11,-2.059999942779541,8.395000457763672,50.72314453125,ssp126
859,Big Stone,2061,12,-7.474999904632568,-0.3899999856948852,130.25942993164062,ssp126
860,Big Stone,2062,1,-7.654999732971191,0.625,124.0030517578125,ssp126
861,Big Stone,2062,2,-8.739999771118164,0.6949999928474426,431.9171752929688,ssp126
862,Big Stone,2062,3,-1.4950000047683716,11.184999465942385,170.55616760253906,ssp126
863,Big Stone,2062,11,-3.940000057220459,5.555000305175781,262.9605712890625,ssp126
864,Big Stone,2062,12,-10.765000343322754,-2.4649999141693115,390.5958862304688,ssp126
865,Big Stone,2063,1,-14.90999984741211,-4.534999847412109,118.9989776611328,ssp126
866,Big Stone,2063,2,-14.100000381469728,-1.684999942779541,84.51953125,ssp126
867,Big Stone,2063,3,-3.0949997901916504,8.180000305175781,278.3105773925781,ssp126
868,Big Stone,2063,11,-2.990000009536743,7.295000076293945,189.35960388183597,ssp126
869,Big Stone,2063,12,-6.889999866485596,2.1999998092651367,221.3231506347656,ssp126
870,Big Stone,2064,1,-15.744999885559082,-6.175000190734863,42.71477508544922,ssp126
871,Big Stone,2064,2,-9.989999771118164,0.0,390.9752197265625,ssp126
872,Big Stone,2064,3,-4.359999656677246,7.324999809265137,397.9375,ssp126
873,Big Stone,2064,11,-3.735000133514404,7.949999809265137,154.55397033691406,ssp126
874,Big Stone,2064,12,-11.184999465942385,-2.9749999046325684,411.16156005859375,ssp126
875,Big Stone,2065,1,-9.614999771118164,-0.2199999988079071,104.11544799804688,ssp126
876,Big Stone,2065,2,-7.614999771118164,1.6349999904632568,111.5434112548828,ssp126
877,Big Stone,2065,3,-4.394999980926514,6.994999885559082,129.20721435546875,ssp126
878,Big Stone,2065,11,-1.6699999570846558,9.280000686645508,108.6301040649414,ssp126
879,Big Stone,2065,12,-8.40999984741211,0.0799999982118606,231.7841796875,ssp126
880,Big Stone,2066,1,-14.739999771118164,-3.34000015258789,66.50244903564453,ssp126
881,Big Stone,2066,2,-5.96999979019165,1.4649999141693115,165.49929809570312,ssp126
882,Big Stone,2066,3,-1.9149999618530276,8.420000076293945,606.3633422851562,ssp126
883,Big Stone,2066,11,-1.690000057220459,11.559999465942385,130.5225830078125,ssp126
884,Big Stone,2066,12,-9.149999618530272,-0.3299999833106994,151.0722198486328,ssp126
885,Big Stone,2067,1,-21.345001220703125,-9.71500015258789,239.01593017578125,ssp126
886,Big Stone,2067,2,-11.774999618530272,0.9099999666213988,186.5449676513672,ssp126
887,Big Stone,2067,3,-8.5,2.164999961853028,158.36988830566406,ssp126
888,Big Stone,2067,11,-2.869999885559082,10.120000839233398,22.96584129333496,ssp126
889,Big Stone,2067,12,-11.274999618530272,-1.5049999952316284,83.60538482666016,ssp126
890,Big Stone,2068,1,-8.305000305175781,1.069999933242798,91.8362274169922,ssp126
891,Big Stone,2068,2,-8.774999618530273,1.625,166.82945251464844,ssp126
892,Big Stone,2068,3,-4.654999732971191,3.7799999713897705,168.61813354492188,ssp126
893,Big Stone,2068,11,-2.6700000762939453,9.049999237060549,112.0478057861328,ssp126
894,Big Stone,2068,12,-7.244999885559082,0.1749999970197677,80.79631805419922,ssp126
895,Big Stone,2069,1,-14.135000228881836,-4.324999809265137,84.5584716796875,ssp126
896,Big Stone,2069,2,-8.555000305175781,1.2200000286102295,118.66876220703124,ssp126
897,Big Stone,2069,3,-6.574999809265137,6.234999656677246,306.00152587890625,ssp126
898,Big Stone,2069,11,-0.3600000143051147,11.654999732971191,95.86188507080078,ssp126
899,Big Stone,2069,12,-10.960000038146973,-3.095000028610229,313.7632141113281,ssp126
900,Blue Earth,2040,1,-8.71500015258789,-0.949999988079071,353.70721435546875,ssp126
901,Blue Earth,2040,2,-13.239999771118164,-3.1475000381469727,142.23895263671875,ssp126
902,Blue Earth,2040,3,-1.7649999856948853,8.567500114440918,94.2318878173828,ssp126
903,Blue Earth,2040,11,1.034999966621399,11.082499504089355,9.546929359436035,ssp126
904,Blue Earth,2040,12,-12.710000038146973,-3.8524999618530273,163.591064453125,ssp126
905,Blue Earth,2041,1,-18.020000457763672,-8.807499885559082,366.3631591796875,ssp126
906,Blue Earth,2041,2,-19.082500457763672,-4.684999942779541,195.5864715576172,ssp126
907,Blue Earth,2041,3,-7.672500133514404,3.46500015258789,88.6374282836914,ssp126
908,Blue Earth,2041,11,-3.990000009536743,2.252500057220459,389.2589111328125,ssp126
909,Blue Earth,2041,12,-9.677499771118164,-1.037500023841858,315.236083984375,ssp126
910,Blue Earth,2042,1,-11.327500343322754,-2.0425000190734863,495.3294677734375,ssp126
911,Blue Earth,2042,2,-8.892499923706055,0.197500005364418,169.21202087402344,ssp126
912,Blue Earth,2042,3,-3.670000076293945,9.344999313354492,280.320556640625,ssp126
913,Blue Earth,2042,11,1.0425000190734863,13.192500114440918,5.87258768081665,ssp126
914,Blue Earth,2042,12,-6.842499732971191,-0.4424999952316284,337.74725341796875,ssp126
915,Blue Earth,2043,1,-7.25,-0.4350000023841858,335.218994140625,ssp126
916,Blue Earth,2043,2,-1.899999976158142,3.322499990463257,707.0673828125,ssp126
917,Blue Earth,2043,3,-3.242500066757202,5.742499828338623,156.16522216796875,ssp126
918,Blue Earth,2043,11,-4.739999771118164,4.817500114440918,997.8530883789062,ssp126
919,Blue Earth,2043,12,-1.0049999952316284,3.8949999809265137,286.4606018066406,ssp126
920,Blue Earth,2044,1,-10.667499542236328,-0.9700000286102296,110.12787628173828,ssp126
921,Blue Earth,2044,2,-1.909999966621399,7.722499847412109,63.28975296020508,ssp126
922,Blue Earth,2044,3,-3.299999952316284,5.212500095367432,333.22979736328125,ssp126
923,Blue Earth,2044,11,-1.5674999952316284,9.075000762939451,57.01133728027344,ssp126
924,Blue Earth,2044,12,-8.305000305175781,-0.512499988079071,91.166015625,ssp126
925,Blue Earth,2045,1,-1.9674999713897705,3.032500028610229,40.88394165039063,ssp126
926,Blue Earth,2045,2,-4.875,1.9700000286102293,557.603515625,ssp126
927,Blue Earth,2045,3,-3.795000076293945,7.179999828338623,218.6085357666016,ssp126
928,Blue Earth,2045,11,3.634999990463257,13.1875,34.708763122558594,ssp126
929,Blue Earth,2045,12,-5.065000057220459,0.7725000381469727,579.031005859375,ssp126
930,Blue Earth,2046,1,-15.789999961853027,-3.4749999046325684,273.5505065917969,ssp126
931,Blue Earth,2046,2,-10.18000030517578,0.1475000083446502,162.48455810546875,ssp126
932,Blue Earth,2046,3,-2.1524999141693115,6.472499847412109,153.14097595214844,ssp126
933,Blue Earth,2046,11,1.472499966621399,11.56999969482422,228.8784027099609,ssp126
934,Blue Earth,2046,12,-5.21750020980835,0.5099999904632568,54.941802978515625,ssp126
935,Blue Earth,2047,1,-12.792499542236328,-3.639999866485596,331.2106628417969,ssp126
936,Blue Earth,2047,2,-5.762499809265137,3.862499952316284,59.84987258911133,ssp126
937,Blue Earth,2047,3,-5.739999771118164,4.630000114440918,347.45135498046875,ssp126
938,Blue Earth,2047,11,-3.732500076293945,6.295000076293945,69.69225311279297,ssp126
939,Blue Earth,2047,12,-9.762500762939451,-1.5399999618530271,429.2849731445313,ssp126
940,Blue Earth,2048,1,-18.69750022888184,-6.380000114440918,700.4916381835938,ssp126
941,Blue Earth,2048,2,-14.052499771118164,-3.8424999713897705,148.64419555664062,ssp126
942,Blue Earth,2048,3,-2.990000009536743,6.487500190734863,154.41493225097656,ssp126
943,Blue Earth,2048,11,-2.055000066757202,8.264999389648438,134.86126708984375,ssp126
944,Blue Earth,2048,12,-3.2174999713897705,2.694999933242798,129.88729858398438,ssp126
945,Blue Earth,2049,1,-8.485000610351562,1.2799999713897705,263.8214416503906,ssp126
946,Blue Earth,2049,2,-14.502500534057615,-4.147500038146973,51.680999755859375,ssp126
947,Blue Earth,2049,3,-2.362499952316284,9.092500686645508,61.54085159301758,ssp126
948,Blue Earth,2049,11,-0.9175000190734864,10.719999313354492,244.68374633789065,ssp126
949,Blue Earth,2049,12,-3.659999847412109,2.0349998474121094,86.4387435913086,ssp126
950,Blue Earth,2050,1,-13.880000114440918,-5.139999866485596,307.6600952148437,ssp126
951,Blue Earth,2050,2,-6.392499923706055,1.6074999570846558,285.8429260253906,ssp126
952,Blue Earth,2050,3,-3.370000123977661,7.650000095367432,548.9156494140625,ssp126
953,Blue Earth,2050,11,-0.3324999809265136,9.9975004196167,425.5076599121094,ssp126
954,Blue Earth,2050,12,-9.484999656677246,0.3550000190734863,110.78408813476562,ssp126
955,Blue Earth,2051,1,-8.337499618530273,-0.75,170.40225219726562,ssp126
956,Blue Earth,2051,2,-10.842500686645508,-1.257499933242798,409.205322265625,ssp126
957,Blue Earth,2051,3,-1.9375,9.297499656677246,273.985107421875,ssp126
958,Blue Earth,2051,11,3.3949999809265137,15.140000343322754,0.0,ssp126
959,Blue Earth,2051,12,-3.442500114440918,3.1475000381469727,83.98346710205078,ssp126
960,Blue Earth,2052,1,-13.0,-4.192500114440918,97.59288787841795,ssp126
961,Blue Earth,2052,2,-3.275000095367432,4.387499809265137,588.6563110351562,ssp126
962,Blue Earth,2052,3,-4.787499904632568,4.877500057220459,219.74403381347656,ssp126
963,Blue Earth,2052,11,-3.0374999046325684,6.840000152587891,236.2147216796875,ssp126
964,Blue Earth,2052,12,-6.767499923706055,-0.6499999761581421,699.6258544921875,ssp126
965,Blue Earth,2053,1,-12.927499771118164,-3.352499961853028,265.416015625,ssp126
966,Blue Earth,2053,2,-11.487500190734863,-0.0074999965727329,82.5886459350586,ssp126
967,Blue Earth,2053,3,-0.2399999946355819,10.079999923706056,324.50616455078125,ssp126
968,Blue Earth,2053,11,1.6675000190734863,12.987500190734863,266.8106384277344,ssp126
969,Blue Earth,2053,12,-2.200000047683716,5.029999732971191,146.7649688720703,ssp126
970,Blue Earth,2054,1,-4.864999771118164,0.8575000166893005,102.18443298339844,ssp126
971,Blue Earth,2054,2,-5.335000038146973,1.4500000476837158,165.97610473632812,ssp126
972,Blue Earth,2054,3,-6.302499771118164,2.634999990463257,289.0984802246094,ssp126
973,Blue Earth,2054,11,-6.122499942779541,3.712500095367432,309.1517333984375,ssp126
974,Blue Earth,2054,12,-9.38249969482422,-0.2425000071525573,368.35205078125,ssp126
975,Blue Earth,2055,1,-11.524999618530272,-1.847499966621399,266.7260437011719,ssp126
976,Blue Earth,2055,2,-7.317500114440918,1.065000057220459,135.79324340820312,ssp126
977,Blue Earth,2055,3,-3.0374999046325684,8.162500381469727,313.2670593261719,ssp126
978,Blue Earth,2055,11,-5.154999732971191,2.617500066757202,278.6038513183594,ssp126
979,Blue Earth,2055,12,-4.422500133514404,1.4424999952316284,20.21142196655273,ssp126
980,Blue Earth,2056,1,-2.52750015258789,2.34000015258789,133.15472412109375,ssp126
981,Blue Earth,2056,2,-5.457499980926514,1.565000057220459,66.1719970703125,ssp126
982,Blue Earth,2056,3,-2.8125,9.267499923706056,214.3338928222656,ssp126
983,Blue Earth,2056,11,-1.6575000286102295,7.807499885559082,121.859130859375,ssp126
984,Blue Earth,2056,12,-4.565000057220459,1.940000057220459,286.5893249511719,ssp126
985,Blue Earth,2057,1,-5.985000133514404,1.617500066757202,156.2086944580078,ssp126
986,Blue Earth,2057,2,-7.849999904632568,0.1149999946355819,271.7430114746094,ssp126
987,Blue Earth,2057,3,0.2000000029802322,15.102499961853027,336.7772827148437,ssp126
988,Blue Earth,2057,11,-0.7124999761581421,9.167499542236328,92.5754852294922,ssp126
989,Blue Earth,2057,12,-5.965000152587891,1.462499976158142,247.2431640625,ssp126
990,Blue Earth,2058,1,-8.962499618530273,-1.3025000095367432,106.27361297607422,ssp126
991,Blue Earth,2058,2,-11.827499389648438,-2.1549999713897705,204.8625030517578,ssp126
992,Blue Earth,2058,3,-9.505000114440918,2.1549999713897705,81.57275390625,ssp126
993,Blue Earth,2058,11,0.1349999904632568,9.5625,206.36990356445312,ssp126
994,Blue Earth,2058,12,-2.5924999713897705,3.032500028610229,81.90780639648438,ssp126
995,Blue Earth,2059,1,-11.414999961853027,-2.672499895095825,209.74835205078125,ssp126
996,Blue Earth,2059,2,-11.489999771118164,-0.8174999952316284,90.83553314208984,ssp126
997,Blue Earth,2059,3,-3.6050000190734863,5.985000133514404,620.7001953125,ssp126
998,Blue Earth,2059,11,-0.2349999994039535,9.125,410.9878234863281,ssp126
999,Blue Earth,2059,12,-6.717499732971191,0.4774999916553497,88.84751892089844,ssp126
1000,Blue Earth,2060,1,-8.802499771118164,-0.2125000059604644,136.54605102539062,ssp126
1001,Blue Earth,2060,2,-5.892499923706055,1.2300000190734863,79.90312194824219,ssp126
1002,Blue Earth,2060,3,-4.072500228881836,5.607500076293945,627.5336303710938,ssp126
1003,Blue Earth,2060,11,-3.2699999809265137,6.105000019073486,112.56927490234376,ssp126
1004,Blue Earth,2060,12,-11.81999969482422,-1.8799999952316284,144.337158203125,ssp126
1005,Blue Earth,2061,1,-11.50749969482422,-1.0049999952316284,403.2476806640625,ssp126
1006,Blue Earth,2061,2,-3.7074999809265137,4.182499885559082,437.7465515136719,ssp126
1007,Blue Earth,2061,3,-1.1974999904632568,7.857500076293945,26.385799407958984,ssp126
1008,Blue Earth,2061,11,-0.9325000047683716,9.197500228881836,104.7771453857422,ssp126
1009,Blue Earth,2061,12,-7.237500190734863,-0.1850000023841858,229.8257293701172,ssp126
1010,Blue Earth,2062,1,-5.762499809265137,1.6399999856948853,88.61946868896484,ssp126
1011,Blue Earth,2062,2,-6.775000095367432,2.049999952316284,425.8004150390625,ssp126
1012,Blue Earth,2062,3,0.9325000047683716,13.16249942779541,17.95677375793457,ssp126
1013,Blue Earth,2062,11,-1.9175000190734863,7.272500038146973,283.73516845703125,ssp126
1014,Blue Earth,2062,12,-9.574999809265137,-1.6699999570846558,382.6728820800781,ssp126
1015,Blue Earth,2063,1,-12.557499885559082,-4.167500019073486,234.95864868164065,ssp126
1016,Blue Earth,2063,2,-11.53499984741211,-0.7875000238418579,155.9120330810547,ssp126
1017,Blue Earth,2063,3,-2.172499895095825,8.462499618530273,593.4200439453125,ssp126
